ticker,expiry,strike,bid,ask,mid,lastPrice,volume,openInterest,spot,time_to_maturity
AAPL,2026-05-15,70.0,178.7,182.35,180.525,197.84,1.0,2.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,80.0,168.7,172.5,170.6,198.78,1.0,1.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,85.0,163.75,167.55,165.65,192.67,1.0,2.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,90.0,158.75,162.6,160.675,188.71,1.0,35.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,95.0,153.8,157.5,155.65,182.69,1.0,2.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,100.0,148.85,152.7,150.77499999999998,151.95,1.0,20.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,105.0,143.9,147.55,145.72500000000002,147.2,1.0,3.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,110.0,138.9,142.6,140.75,141.8,1.0,5.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,115.0,133.95,137.8,135.875,162.1,3.0,4.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,120.0,129.0,132.65,130.825,155.5,1.0,32.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,125.0,124.05,127.7,125.875,138.07,9.0,92.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,130.0,119.2,122.75,120.975,133.72,6.0,93.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,135.0,114.2,117.85,116.025,129.95,8.0,7.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,140.0,109.25,112.9,111.075,125.02,42.0,63.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,145.0,104.3,107.95,106.125,116.81,8.0,22.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,150.0,99.35,103.05,101.2,114.0,6.0,105.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,155.0,94.5,98.25,96.375,108.85,7.0,483.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,160.0,89.6,93.25,91.425,100.85,7.0,79.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,165.0,86.05,87.85,86.94999999999999,87.25,2.0,454.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,170.0,80.1,83.55,81.82499999999999,95.54,20.0,32.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,175.0,75.65,78.7,77.17500000000001,89.4,3.0,139.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,180.0,70.85,73.9,72.375,77.75,4.0,134.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,185.0,66.05,68.55,67.3,71.84,1.0,140.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,190.0,61.3,63.7,62.5,73.4,1.0,59.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,195.0,56.7,59.05,57.875,64.0,4.0,182.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,200.0,52.8,53.75,53.275,53.06,9.0,600.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,205.0,47.8,49.6,48.7,58.4,1.0,70.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,210.0,43.65,45.0,44.325,44.9,2.0,894.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,215.0,38.95,40.65,39.8,40.61,3.0,306.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,220.0,35.2,35.9,35.55,36.02,5.0,1869.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,225.0,30.7,32.25,31.475,33.46,35.0,276.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,230.0,27.15,27.8,27.475,27.82,23.0,1567.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,235.0,23.45,24.0,23.725,24.6,86.0,1778.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,240.0,19.9,20.4,20.15,20.2,53.0,41167.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,245.0,16.75,17.1,16.925,17.1,64.0,1899.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,250.0,13.75,13.95,13.85,13.9,496.0,6103.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,255.0,11.0,11.25,11.125,11.3,567.0,4521.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,260.0,8.65,8.95,8.8,8.75,869.0,7586.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,265.0,6.6,6.85,6.725,6.7,616.0,5003.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,270.0,4.95,5.15,5.050000000000001,5.03,6233.0,8641.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,275.0,3.6,3.75,3.675,3.7,1447.0,11297.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,280.0,2.59,2.76,2.675,2.68,675.0,9764.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,285.0,1.85,1.99,1.92,1.85,2111.0,28638.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,290.0,1.29,1.4,1.345,1.35,1893.0,16669.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,295.0,0.9,0.99,0.945,0.94,382.0,13751.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,300.0,0.63,0.7,0.665,0.65,2011.0,22380.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,305.0,0.45,0.49,0.47,0.48,252.0,6739.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,310.0,0.34,0.36,0.35,0.36,101.0,16056.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,315.0,0.25,0.27,0.26,0.26,32.0,1986.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,320.0,0.18,0.22,0.2,0.21,103.0,9160.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,325.0,0.13,0.18,0.155,0.15,8.0,1997.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,330.0,0.1,0.14,0.12,0.11,4.0,4348.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,340.0,0.07,0.09,0.08,0.11,7.0,2950.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,370.0,0.02,0.03,0.025,0.03,2.0,1909.0,250.1199951171875,0.1643835616438356
AAPL,2026-05-15,380.0,0.02,0.03,0.025,0.03,18.0,1198.0,250.1199951171875,0.1643835616438356
NVDA,2026-03-18,135.0,42.8,47.7,45.25,46.0,,5.0,180.25,0.005479452054794521
NVDA,2026-03-18,150.0,29.15,31.45,30.299999999999997,31.47,42.0,107.0,180.25,0.005479452054794521
NVDA,2026-03-18,155.0,23.4,27.35,25.375,26.56,2.0,66.0,180.25,0.005479452054794521
NVDA,2026-03-18,160.0,20.1,20.85,20.475,20.75,50.0,195.0,180.25,0.005479452054794521
NVDA,2026-03-18,165.0,15.6,16.0,15.8,15.85,119.0,1363.0,180.25,0.005479452054794521
NVDA,2026-03-18,170.0,10.7,11.35,11.025,11.45,283.0,435.0,180.25,0.005479452054794521
NVDA,2026-03-18,175.0,7.2,7.3,7.25,7.25,1231.0,1500.0,180.25,0.005479452054794521
NVDA,2026-03-18,180.0,4.0,4.05,4.025,4.03,11157.0,2681.0,180.25,0.005479452054794521
NVDA,2026-03-18,185.0,1.83,1.85,1.84,1.84,22159.0,4329.0,180.25,0.005479452054794521
NVDA,2026-03-18,190.0,0.72,0.73,0.725,0.72,10326.0,6916.0,180.25,0.005479452054794521
NVDA,2026-03-18,195.0,0.27,0.29,0.28,0.27,4126.0,7023.0,180.25,0.005479452054794521
NVDA,2026-03-18,200.0,0.12,0.13,0.125,0.13,4836.0,5795.0,180.25,0.005479452054794521
NVDA,2026-03-18,205.0,0.06,0.07,0.065,0.07,2298.0,1261.0,180.25,0.005479452054794521
NVDA,2026-03-18,210.0,0.04,0.05,0.045,0.04,229.0,1066.0,180.25,0.005479452054794521
NVDA,2026-03-18,220.0,0.02,0.03,0.025,0.02,806.0,170.0,180.25,0.005479452054794521
NVDA,2026-03-20,5.0,174.45,176.1,175.27499999999998,179.35,2.0,2507.0,180.25,0.010958904109589041
NVDA,2026-03-20,10.0,168.65,172.0,170.325,177.85,2.0,41.0,180.25,0.010958904109589041
NVDA,2026-03-20,15.0,163.65,167.0,165.325,170.43,2.0,308.0,180.25,0.010958904109589041
NVDA,2026-03-20,20.0,158.65,162.0,160.325,163.74,1.0,359.0,180.25,0.010958904109589041
NVDA,2026-03-20,25.0,153.65,156.95,155.3,156.05,8.0,402.0,180.25,0.010958904109589041
NVDA,2026-03-20,30.0,148.65,152.0,150.325,154.55,1.0,228.0,180.25,0.010958904109589041
NVDA,2026-03-20,35.0,143.65,147.0,145.325,147.31,10.0,253.0,180.25,0.010958904109589041
NVDA,2026-03-20,40.0,138.65,142.05,140.35000000000002,140.76,2.0,124.0,180.25,0.010958904109589041
NVDA,2026-03-20,45.0,134.5,136.15,135.325,135.64,79.0,156.0,180.25,0.010958904109589041
NVDA,2026-03-20,50.0,128.65,132.05,130.35000000000002,137.4,1.0,469.0,180.25,0.010958904109589041
NVDA,2026-03-20,55.0,123.7,127.05,125.375,126.56,5.0,299.0,180.25,0.010958904109589041
NVDA,2026-03-20,60.0,118.7,122.0,120.35,120.57,61.0,712.0,180.25,0.010958904109589041
NVDA,2026-03-20,65.0,113.95,116.6,115.275,115.92,13.0,416.0,180.25,0.010958904109589041
NVDA,2026-03-20,70.0,108.7,112.05,110.375,111.7,30.0,415.0,180.25,0.010958904109589041
NVDA,2026-03-20,75.0,104.55,106.15,105.35,106.72,2.0,930.0,180.25,0.010958904109589041
NVDA,2026-03-20,80.0,99.55,101.15,100.35,100.61,5.0,1506.0,180.25,0.010958904109589041
NVDA,2026-03-20,85.0,94.55,96.2,95.375,95.59,14.0,2151.0,180.25,0.010958904109589041
NVDA,2026-03-20,90.0,89.55,91.2,90.375,90.76,55.0,9470.0,180.25,0.010958904109589041
NVDA,2026-03-20,95.0,84.55,86.1,85.32499999999999,89.17,1.0,3244.0,180.25,0.010958904109589041
NVDA,2026-03-20,100.0,79.55,80.6,80.07499999999999,80.62,31.0,10305.0,180.25,0.010958904109589041
NVDA,2026-03-20,105.0,74.6,76.05,75.32499999999999,75.89,157.0,4031.0,180.25,0.010958904109589041
NVDA,2026-03-20,110.0,69.75,70.6,70.175,70.86,69.0,13917.0,180.25,0.010958904109589041
NVDA,2026-03-20,115.0,64.55,65.9,65.225,65.65,16.0,22743.0,180.25,0.010958904109589041
NVDA,2026-03-20,120.0,60.15,60.55,60.349999999999994,60.15,207.0,33929.0,180.25,0.010958904109589041
NVDA,2026-03-20,125.0,55.15,56.0,55.575,55.7,19.0,23182.0,180.25,0.010958904109589041
NVDA,2026-03-20,130.0,50.15,50.6,50.375,50.7,79.0,22985.0,180.25,0.010958904109589041
NVDA,2026-03-20,131.0,48.0,50.9,49.45,49.87,2.0,19.0,180.25,0.010958904109589041
NVDA,2026-03-20,134.0,45.0,47.75,46.375,47.19,2.0,2.0,180.25,0.010958904109589041
NVDA,2026-03-20,135.0,44.65,46.05,45.349999999999994,46.21,178.0,26187.0,180.25,0.010958904109589041
NVDA,2026-03-20,140.0,40.15,40.6,40.375,40.2,100.0,23942.0,180.25,0.010958904109589041
NVDA,2026-03-20,142.0,37.05,40.2,38.625,43.14,2.0,9.0,180.25,0.010958904109589041
NVDA,2026-03-20,144.0,35.1,38.05,36.575,35.25,1.0,1.0,180.25,0.010958904109589041
NVDA,2026-03-20,145.0,34.85,35.6,35.225,34.96,76.0,27442.0,180.25,0.010958904109589041
NVDA,2026-03-20,148.0,31.15,34.1,32.625,36.27,202.0,113.0,180.25,0.010958904109589041
NVDA,2026-03-20,149.0,30.3,32.9,31.6,37.05,89.0,43.0,180.25,0.010958904109589041
NVDA,2026-03-20,150.0,30.45,30.65,30.549999999999997,30.72,1412.0,41756.0,180.25,0.010958904109589041
NVDA,2026-03-20,155.0,25.5,25.75,25.625,25.6,377.0,14832.0,180.25,0.010958904109589041
NVDA,2026-03-20,160.0,20.75,21.0,20.875,20.71,604.0,62315.0,180.25,0.010958904109589041
NVDA,2026-03-20,165.0,16.2,16.4,16.299999999999997,16.16,1410.0,20482.0,180.25,0.010958904109589041
NVDA,2026-03-20,167.5,14.0,14.1,14.05,13.85,85.0,488.0,180.25,0.010958904109589041
NVDA,2026-03-20,170.0,11.9,12.0,11.95,11.95,2540.0,25511.0,180.25,0.010958904109589041
NVDA,2026-03-20,172.5,9.9,10.0,9.95,9.85,471.0,1551.0,180.25,0.010958904109589041
NVDA,2026-03-20,175.0,8.0,8.1,8.05,8.11,4925.0,40499.0,180.25,0.010958904109589041
NVDA,2026-03-20,177.5,6.3,6.4,6.35,6.41,2743.0,8003.0,180.25,0.010958904109589041
NVDA,2026-03-20,180.0,4.85,4.9,4.875,4.85,14564.0,60965.0,180.25,0.010958904109589041
NVDA,2026-03-20,182.5,3.55,3.65,3.5999999999999996,3.57,16872.0,8020.0,180.25,0.010958904109589041
NVDA,2026-03-20,185.0,2.55,2.57,2.5599999999999996,2.57,82668.0,67983.0,180.25,0.010958904109589041
NVDA,2026-03-20,187.5,1.76,1.78,1.77,1.75,16706.0,42164.0,180.25,0.010958904109589041
NVDA,2026-03-20,190.0,1.19,1.21,1.2,1.19,98218.0,129896.0,180.25,0.010958904109589041
NVDA,2026-03-20,192.5,0.79,0.81,0.8,0.79,25726.0,17225.0,180.25,0.010958904109589041
NVDA,2026-03-20,195.0,0.53,0.54,0.535,0.54,50948.0,149038.0,180.25,0.010958904109589041
NVDA,2026-03-20,197.5,0.36,0.37,0.365,0.37,20946.0,21697.0,180.25,0.010958904109589041
NVDA,2026-03-20,200.0,0.25,0.26,0.255,0.25,25274.0,239823.0,180.25,0.010958904109589041
NVDA,2026-03-20,202.5,0.18,0.19,0.185,0.19,4829.0,15342.0,180.25,0.010958904109589041
NVDA,2026-03-20,205.0,0.13,0.15,0.14,0.14,6967.0,49397.0,180.25,0.010958904109589041
NVDA,2026-03-20,207.5,0.1,0.12,0.11,0.11,4545.0,9777.0,180.25,0.010958904109589041
NVDA,2026-03-20,210.0,0.08,0.09,0.0849999999999999,0.09,10444.0,110653.0,180.25,0.010958904109589041
NVDA,2026-03-20,212.5,0.07,0.08,0.075,0.07,412.0,9229.0,180.25,0.010958904109589041
NVDA,2026-03-20,215.0,0.05,0.07,0.06,0.07,4360.0,14042.0,180.25,0.010958904109589041
NVDA,2026-03-20,217.5,0.05,0.06,0.055,0.06,1132.0,1973.0,180.25,0.010958904109589041
NVDA,2026-03-20,220.0,0.04,0.05,0.045,0.04,2816.0,75928.0,180.25,0.010958904109589041
NVDA,2026-03-20,225.0,0.03,0.04,0.035,0.02,4533.0,10503.0,180.25,0.010958904109589041
NVDA,2026-03-20,230.0,0.02,0.03,0.025,0.03,5353.0,59185.0,180.25,0.010958904109589041
NVDA,2026-03-20,232.5,0.02,0.03,0.025,0.02,60.0,568.0,180.25,0.010958904109589041
NVDA,2026-03-27,50.0,127.55,133.1,130.325,147.45,20.0,25.0,180.25,0.030136986301369864
NVDA,2026-03-27,55.0,122.55,128.1,125.325,137.15,1.0,4.0,180.25,0.030136986301369864
NVDA,2026-03-27,60.0,117.55,123.1,120.325,120.73,40.0,63.0,180.25,0.030136986301369864
NVDA,2026-03-27,65.0,112.6,118.1,115.35,122.8,1.0,6.0,180.25,0.030136986301369864
NVDA,2026-03-27,70.0,107.6,113.1,110.35,117.9,,23.0,180.25,0.030136986301369864
NVDA,2026-03-27,75.0,102.6,108.15,105.375,110.73,7.0,8.0,180.25,0.030136986301369864
NVDA,2026-03-27,80.0,97.6,103.15,100.375,102.02,4.0,10.0,180.25,0.030136986301369864
NVDA,2026-03-27,85.0,92.6,98.15,95.375,95.67,1.0,51.0,180.25,0.030136986301369864
NVDA,2026-03-27,90.0,87.65,93.15,90.4,92.98,1.0,24.0,180.25,0.030136986301369864
NVDA,2026-03-27,95.0,82.65,88.2,85.42500000000001,94.93,3.0,3.0,180.25,0.030136986301369864
NVDA,2026-03-27,100.0,77.65,83.2,80.42500000000001,81.29,2.0,41.0,180.25,0.030136986301369864
NVDA,2026-03-27,105.0,72.7,78.2,75.45,79.55,2.0,29.0,180.25,0.030136986301369864
NVDA,2026-03-27,110.0,67.7,71.3,69.5,70.51,3.0,21.0,180.25,0.030136986301369864
NVDA,2026-03-27,115.0,63.95,67.15,65.55000000000001,67.25,1.0,4.0,180.25,0.030136986301369864
NVDA,2026-03-27,120.0,59.9,62.0,60.95,61.25,9.0,73.0,180.25,0.030136986301369864
NVDA,2026-03-27,125.0,54.2,57.05,55.625,56.58,1.0,57.0,180.25,0.030136986301369864
NVDA,2026-03-27,130.0,49.15,52.05,50.599999999999994,50.76,7.0,81.0,180.25,0.030136986301369864
NVDA,2026-03-27,135.0,44.25,47.0,45.625,46.01,25.0,14.0,180.25,0.030136986301369864
NVDA,2026-03-27,140.0,40.45,41.0,40.725,40.58,804.0,119.0,180.25,0.030136986301369864
NVDA,2026-03-27,145.0,35.55,37.05,36.3,36.44,34.0,42.0,180.25,0.030136986301369864
NVDA,2026-03-27,150.0,30.8,31.3,31.05,31.17,81.0,11055.0,180.25,0.030136986301369864
NVDA,2026-03-27,155.0,26.0,26.6,26.3,26.52,23.0,405.0,180.25,0.030136986301369864
NVDA,2026-03-27,160.0,21.55,22.0,21.775,22.31,656.0,1921.0,180.25,0.030136986301369864
NVDA,2026-03-27,165.0,17.05,17.65,17.35,17.1,71.0,435.0,180.25,0.030136986301369864
NVDA,2026-03-27,170.0,13.2,13.35,13.275,13.15,209.0,1142.0,180.25,0.030136986301369864
NVDA,2026-03-27,175.0,9.55,9.65,9.6,9.65,444.0,2323.0,180.25,0.030136986301369864
NVDA,2026-03-27,180.0,6.45,6.55,6.5,6.46,2816.0,6808.0,180.25,0.030136986301369864
NVDA,2026-03-27,185.0,4.0,4.05,4.025,4.0,4358.0,10438.0,180.25,0.030136986301369864
NVDA,2026-03-27,190.0,2.27,2.3,2.285,2.28,7171.0,16128.0,180.25,0.030136986301369864
NVDA,2026-03-27,195.0,1.19,1.21,1.2,1.2,3214.0,18402.0,180.25,0.030136986301369864
NVDA,2026-03-27,200.0,0.6,0.62,0.61,0.61,5538.0,47592.0,180.25,0.030136986301369864
NVDA,2026-03-27,205.0,0.31,0.33,0.32,0.31,1445.0,13953.0,180.25,0.030136986301369864
NVDA,2026-03-27,210.0,0.18,0.19,0.185,0.19,792.0,12230.0,180.25,0.030136986301369864
NVDA,2026-03-27,215.0,0.12,0.13,0.125,0.12,404.0,7928.0,180.25,0.030136986301369864
NVDA,2026-03-27,220.0,0.08,0.09,0.0849999999999999,0.08,296.0,5219.0,180.25,0.030136986301369864
NVDA,2026-03-27,225.0,0.06,0.07,0.065,0.07,260.0,3314.0,180.25,0.030136986301369864
NVDA,2026-03-27,230.0,0.05,0.06,0.055,0.05,328.0,2315.0,180.25,0.030136986301369864
NVDA,2026-03-27,235.0,0.04,0.05,0.045,0.03,189.0,1648.0,180.25,0.030136986301369864
NVDA,2026-03-27,240.0,0.03,0.04,0.035,0.03,36.0,3216.0,180.25,0.030136986301369864
NVDA,2026-03-27,245.0,0.02,0.03,0.025,0.03,10.0,1076.0,180.25,0.030136986301369864
NVDA,2026-03-27,250.0,0.02,0.03,0.025,0.03,40.0,3423.0,180.25,0.030136986301369864
NVDA,2026-04-02,55.0,122.55,128.2,125.375,129.9,1.0,3.0,180.25,0.04657534246575343
NVDA,2026-04-02,60.0,117.55,123.2,120.375,119.77,3.0,4.0,180.25,0.04657534246575343
NVDA,2026-04-02,65.0,112.6,118.25,115.425,118.22,1.0,5.0,180.25,0.04657534246575343
NVDA,2026-04-02,70.0,107.6,113.25,110.425,112.66,1.0,3.0,180.25,0.04657534246575343
NVDA,2026-04-02,75.0,102.6,108.25,105.425,108.26,4.0,9.0,180.25,0.04657534246575343
NVDA,2026-04-02,80.0,97.65,103.3,100.475,101.3,1.0,5.0,180.25,0.04657534246575343
NVDA,2026-04-02,85.0,92.65,98.3,95.475,95.79,1.0,4.0,180.25,0.04657534246575343
NVDA,2026-04-02,90.0,87.65,93.35,90.5,93.66,1.0,4.0,180.25,0.04657534246575343
NVDA,2026-04-02,100.0,77.7,83.4,80.55000000000001,83.03,3.0,17.0,180.25,0.04657534246575343
NVDA,2026-04-02,105.0,72.75,78.4,75.575,75.0,11.0,11.0,180.25,0.04657534246575343
NVDA,2026-04-02,115.0,64.05,67.25,65.65,67.74,1.0,3.0,180.25,0.04657534246575343
NVDA,2026-04-02,120.0,59.1,62.2,60.650000000000006,64.95,3.0,17.0,180.25,0.04657534246575343
NVDA,2026-04-02,125.0,54.4,56.65,55.525,57.3,4.0,4.0,180.25,0.04657534246575343
NVDA,2026-04-02,130.0,49.25,52.5,50.875,52.12,3.0,19.0,180.25,0.04657534246575343
NVDA,2026-04-02,135.0,44.4,47.55,45.974999999999994,47.14,2.0,9.0,180.25,0.04657534246575343
NVDA,2026-04-02,140.0,39.75,42.25,41.0,41.57,3.0,86.0,180.25,0.04657534246575343
NVDA,2026-04-02,145.0,35.45,36.95,36.2,41.85,2.0,122.0,180.25,0.04657534246575343
NVDA,2026-04-02,150.0,30.8,32.0,31.4,32.54,10.0,236.0,180.25,0.04657534246575343
NVDA,2026-04-02,155.0,26.35,27.35,26.85,27.97,4.0,98.0,180.25,0.04657534246575343
NVDA,2026-04-02,160.0,22.0,22.5,22.25,22.5,102.0,525.0,180.25,0.04657534246575343
NVDA,2026-04-02,165.0,18.05,18.25,18.15,18.31,66.0,516.0,180.25,0.04657534246575343
NVDA,2026-04-02,170.0,14.15,14.3,14.225,14.5,47.0,1415.0,180.25,0.04657534246575343
NVDA,2026-04-02,175.0,10.6,10.7,10.65,10.5,111.0,1251.0,180.25,0.04657534246575343
NVDA,2026-04-02,180.0,7.55,7.6,7.574999999999999,7.6,1554.0,4466.0,180.25,0.04657534246575343
NVDA,2026-04-02,185.0,5.05,5.1,5.074999999999999,5.15,6197.0,9029.0,180.25,0.04657534246575343
NVDA,2026-04-02,190.0,3.15,3.25,3.2,3.2,11726.0,8366.0,180.25,0.04657534246575343
NVDA,2026-04-02,195.0,1.88,1.91,1.895,1.9,1743.0,8292.0,180.25,0.04657534246575343
NVDA,2026-04-02,200.0,1.06,1.09,1.0750000000000002,1.08,67864.0,75809.0,180.25,0.04657534246575343
NVDA,2026-04-02,205.0,0.59,0.62,0.605,0.58,2009.0,15988.0,180.25,0.04657534246575343
NVDA,2026-04-02,210.0,0.34,0.36,0.35,0.34,1647.0,6564.0,180.25,0.04657534246575343
NVDA,2026-04-02,215.0,0.21,0.23,0.22,0.22,429.0,3061.0,180.25,0.04657534246575343
NVDA,2026-04-02,220.0,0.14,0.15,0.145,0.15,1110.0,10854.0,180.25,0.04657534246575343
NVDA,2026-04-02,225.0,0.1,0.11,0.105,0.11,40.0,1891.0,180.25,0.04657534246575343
NVDA,2026-04-02,230.0,0.07,0.08,0.075,0.08,52.0,2764.0,180.25,0.04657534246575343
NVDA,2026-04-02,235.0,0.05,0.07,0.06,0.07,28.0,1282.0,180.25,0.04657534246575343
NVDA,2026-04-02,240.0,0.04,0.06,0.05,0.04,77.0,2326.0,180.25,0.04657534246575343
NVDA,2026-04-02,250.0,0.03,0.04,0.035,0.04,10.0,1009.0,180.25,0.04657534246575343
NVDA,2026-04-02,255.0,0.02,0.03,0.025,0.03,500.0,1054.0,180.25,0.04657534246575343
NVDA,2026-04-10,55.0,122.5,128.35,125.425,130.1,1.0,0.0,180.25,0.0684931506849315
NVDA,2026-04-10,60.0,117.55,123.35,120.45,122.0,2.0,0.0,180.25,0.0684931506849315
NVDA,2026-04-10,65.0,112.55,118.4,115.475,117.65,,1.0,180.25,0.0684931506849315
NVDA,2026-04-10,75.0,102.6,108.45,105.525,109.0,,1.0,180.25,0.0684931506849315
NVDA,2026-04-10,85.0,92.65,98.5,95.575,97.41,,95.0,180.25,0.0684931506849315
NVDA,2026-04-10,100.0,79.25,82.2,80.725,81.92,4.0,11.0,180.25,0.0684931506849315
NVDA,2026-04-10,110.0,69.1,71.05,70.07499999999999,71.5,1.0,8.0,180.25,0.0684931506849315
NVDA,2026-04-10,120.0,59.05,62.8,60.925,61.31,1.0,5.0,180.25,0.0684931506849315
NVDA,2026-04-10,125.0,54.35,57.7,56.025000000000006,60.0,5.0,19.0,180.25,0.0684931506849315
NVDA,2026-04-10,130.0,49.5,52.75,51.125,56.1,1.0,6.0,180.25,0.0684931506849315
NVDA,2026-04-10,135.0,44.8,47.55,46.175,51.04,1.0,10.0,180.25,0.0684931506849315
NVDA,2026-04-10,140.0,40.85,42.15,41.5,43.47,5.0,140.0,180.25,0.0684931506849315
NVDA,2026-04-10,145.0,35.85,37.4,36.625,37.0,1.0,118.0,180.25,0.0684931506849315
NVDA,2026-04-10,150.0,31.4,32.45,31.925,32.07,50.0,156.0,180.25,0.0684931506849315
NVDA,2026-04-10,155.0,27.1,28.0,27.55,27.62,10.0,239.0,180.25,0.0684931506849315
NVDA,2026-04-10,160.0,22.95,23.5,23.225,22.98,67.0,1055.0,180.25,0.0684931506849315
NVDA,2026-04-10,165.0,18.95,19.1,19.025,19.46,10.0,494.0,180.25,0.0684931506849315
NVDA,2026-04-10,170.0,15.15,15.25,15.2,15.27,146.0,304.0,180.25,0.0684931506849315
NVDA,2026-04-10,175.0,11.7,11.8,11.75,11.55,148.0,1275.0,180.25,0.0684931506849315
NVDA,2026-04-10,180.0,8.65,8.75,8.7,8.7,1719.0,2719.0,180.25,0.0684931506849315
NVDA,2026-04-10,185.0,6.15,6.2,6.175000000000001,6.15,2652.0,6169.0,180.25,0.0684931506849315
NVDA,2026-04-10,190.0,4.15,4.2,4.175000000000001,4.18,2576.0,4838.0,180.25,0.0684931506849315
NVDA,2026-04-10,195.0,2.67,2.7,2.685,2.68,528.0,6303.0,180.25,0.0684931506849315
NVDA,2026-04-10,200.0,1.65,1.68,1.665,1.66,5264.0,17612.0,180.25,0.0684931506849315
NVDA,2026-04-10,205.0,0.99,1.02,1.005,0.99,825.0,10184.0,180.25,0.0684931506849315
NVDA,2026-04-10,210.0,0.59,0.62,0.605,0.61,803.0,5537.0,180.25,0.0684931506849315
NVDA,2026-04-10,215.0,0.37,0.38,0.375,0.36,3092.0,4510.0,180.25,0.0684931506849315
NVDA,2026-04-10,220.0,0.24,0.26,0.25,0.25,120.0,3768.0,180.25,0.0684931506849315
NVDA,2026-04-10,225.0,0.17,0.18,0.175,0.18,931.0,831.0,180.25,0.0684931506849315
NVDA,2026-04-10,230.0,0.12,0.13,0.125,0.12,12.0,1675.0,180.25,0.0684931506849315
NVDA,2026-04-10,235.0,0.09,0.11,0.1,0.09,15.0,897.0,180.25,0.0684931506849315
NVDA,2026-04-10,240.0,0.07,0.09,0.08,0.08,600.0,695.0,180.25,0.0684931506849315
NVDA,2026-04-10,245.0,0.06,0.08,0.07,0.06,16.0,194.0,180.25,0.0684931506849315
NVDA,2026-04-10,250.0,0.05,0.06,0.055,0.06,3.0,271.0,180.25,0.0684931506849315
NVDA,2026-04-10,255.0,0.04,0.06,0.05,0.05,46.0,410.0,180.25,0.0684931506849315
NVDA,2026-04-17,5.0,174.4,176.0,175.2,178.24,100.0,3375.0,180.25,0.08767123287671233
NVDA,2026-04-17,10.0,168.6,171.9,170.25,168.03,5.0,47.0,180.25,0.08767123287671233
NVDA,2026-04-17,15.0,163.6,166.9,165.25,168.39,14.0,391.0,180.25,0.08767123287671233
NVDA,2026-04-17,20.0,158.6,162.15,160.375,165.27,15.0,54.0,180.25,0.08767123287671233
NVDA,2026-04-17,25.0,153.65,156.95,155.3,159.48,7.0,75.0,180.25,0.08767123287671233
