ticker,expiry,strike,bid,ask,mid,lastPrice,volume,openInterest,spot,time_to_maturity,moneyness,log_moneyness,sqrt_T,moneyness_T_interaction
SPY,2026-04-02,699.0,0.75,0.79,0.77,0.76,146.0,596.0,662.2899780273438,0.0465753424657534,0.9474820858760282,-0.05394724893143705,0.21581321198145725,0.04412930262984239
SPY,2026-04-02,700.0,0.67,0.68,0.675,0.65,1381.0,3725.0,662.2899780273438,0.0465753424657534,0.9461285400390625,-0.055376841741031385,0.21581321198145725,0.044066260768942614
SPY,2026-04-02,701.0,0.56,0.59,0.575,0.62,104.0,669.0,662.2899780273438,0.0465753424657534,0.9447788559591209,-0.05680439373221683,0.21581321198145725,0.04400339877069876
SPY,2026-04-02,702.0,0.48,0.51,0.495,0.54,205.0,774.0,662.2899780273438,0.0465753424657534,0.9434330171329683,-0.05822991072343784,0.21581321198145725,0.043940715866466994
SPY,2026-04-02,703.0,0.41,0.44,0.425,0.42,263.0,596.0,662.2899780273438,0.0465753424657534,0.9420910071512714,-0.059653398508291634,0.21581321198145725,0.043878211291977
SPY,2026-04-02,704.0,0.35,0.37,0.36,0.37,358.0,851.0,662.2899780273438,0.0465753424657534,0.9407528096979315,-0.061074862855669106,0.21581321198145725,0.0438158842873009
SPY,2026-04-02,705.0,0.3,0.32,0.31,0.3,335.0,1500.0,662.2899780273438,0.0465753424657534,0.9394184085494237,-0.062494309509895464,0.21581321198145725,0.04375373409682245
SPY,2026-04-02,706.0,0.25,0.27,0.26,0.31,143.0,760.0,662.2899780273438,0.0465753424657534,0.9380877875741412,-0.0639117441908689,0.21581321198145725,0.04369175996920655
SPY,2026-04-02,707.0,0.21,0.23,0.22,0.23,253.0,2974.0,662.2899780273438,0.0465753424657534,0.936760930731745,-0.06532717259419953,0.21581321198145725,0.043629961157368925
SPY,2026-04-02,710.0,0.13,0.14,0.135,0.14,708.0,4983.0,662.2899780273438,0.0465753424657534,0.9328027859540052,-0.06956147673298792,0.21581321198145725,0.04344560920881666
SPY,2026-04-02,715.0,0.05,0.07,0.06,0.06,708.0,2248.0,662.2899780273438,0.0465753424657534,0.9262796895487325,-0.07657904939163442,0.21581321198145725,0.04314179375980396
SPY,2026-04-02,720.0,0.03,0.04,0.035,0.04,575.0,3801.0,662.2899780273438,0.0465753424657534,0.9198471917046441,-0.08354771870772772,0.21581321198145725,0.04284219796980532
SPY,2026-04-02,735.0,0.02,0.03,0.025,0.02,88.0,5727.0,662.2899780273438,0.0465753424657534,0.9010748000372024,-0.10416700591046339,0.21581321198145725,0.04196786739899297
QQQ,2026-03-17,545.0,46.3,50.12,48.209999999999994,58.95,,1.0,593.719970703125,0.0027397260273972,1.0893944416571102,0.08562198374872053,0.05234239225902079,0.0029846423059098253
QQQ,2026-03-17,550.0,41.33,45.15,43.239999999999995,54.3,,1.0,593.719970703125,0.0027397260273972,1.0794908558238636,0.0764895001854479,0.05234239225902079,0.0029575091940379173
QQQ,2026-03-17,560.0,31.49,35.32,33.405,36.79,2.0,23.0,593.719970703125,0.0027397260273972,1.0602142333984375,0.05847099468276956,0.05234239225902079,0.0029046965298586687
QQQ,2026-03-17,565.0,26.66,30.48,28.57,29.05,2.0,19.0,593.719970703125,0.0027397260273972,1.0508318065542035,0.04958204726552353,0.05234239225902079,0.002878991250833371
QQQ,2026-03-17,570.0,22.25,25.3,23.775,24.28,10.0,57.0,593.719970703125,0.0027397260273972,1.041613983689693,0.040771417583368635,0.05234239225902079,0.002853736941615534
QQQ,2026-03-17,575.0,17.82,20.89,19.355,20.75,37.0,27.0,593.719970703125,0.0027397260273972,1.0325564707880435,0.03203773761461407,0.05234239225902079,0.0028289218377753993
QQQ,2026-03-17,580.0,14.29,16.66,15.475,15.0,12.0,3.0,593.719970703125,0.0027397260273972,1.0236551219019396,0.02337967487149948,0.05234239225902079,0.0028045345805531975
QQQ,2026-03-17,585.0,10.68,12.04,11.36,11.69,36.0,90.0,593.719970703125,0.0027397260273972,1.0149059328258547,0.014795931180108052,0.05234239225902079,0.0027805641995228285
QQQ,2026-03-17,588.0,8.98,9.05,9.015,9.25,29.0,14.0,593.719970703125,0.0027397260273972,1.0097278413318453,0.009680830513337702,0.05234239225902079,0.002766377647484447
QQQ,2026-03-17,590.0,7.65,7.73,7.69,8.06,588.0,337.0,593.719970703125,0.0027397260273972,1.0063050350900424,0.006285241512199443,0.05234239225902079,0.002757000096137042
QQQ,2026-03-17,592.0,6.43,6.49,6.46,6.5,621.0,50.0,593.719970703125,0.0027397260273972,1.0029053559174408,0.0029011435279587467,0.05234239225902079,0.002747685906623065
QQQ,2026-03-17,594.0,5.28,5.34,5.3100000000000005,5.3,3321.0,50.0,593.719970703125,0.0027397260273972,0.9995285702072811,-0.0004715409506804123,0.05234239225902079,0.0027384344389239975
QQQ,2026-03-17,595.0,4.74,4.8,4.77,4.87,3086.0,274.0,593.719970703125,0.0027397260273972,0.9978486902573529,-0.0021536271336652837,0.05234239225902079,0.0027338320281022764
QQQ,2026-03-17,596.0,4.23,4.29,4.26,4.33,1846.0,45.0,593.719970703125,0.0027397260273972,0.9961744474884647,-0.003832888653385275,0.05234239225902079,0.002729245061612172
QQQ,2026-03-17,597.0,3.74,3.8,3.77,3.96,2054.0,76.0,593.719970703125,0.0027397260273972,0.9945058135730737,-0.0055093349806376105,0.05234239225902079,0.0027246734618439775
QQQ,2026-03-17,598.0,3.28,3.34,3.3099999999999996,3.39,2064.0,137.0,593.719970703125,0.0027397260273972,0.9928427603731187,-0.0071829755386672535,0.05234239225902079,0.0027201171517071145
QQQ,2026-03-17,599.0,2.86,2.91,2.885,3.0,3513.0,180.0,593.719970703125,0.0027397260273972,0.9911852599384391,-0.008853819703484806,0.05234239225902079,0.0027155760546258008
QQQ,2026-03-17,600.0,2.46,2.51,2.485,2.5,10927.0,1567.0,593.719970703125,0.0027397260273972,0.9895332845052084,-0.010521876804181795,0.05234239225902079,0.002711050094534758
QQQ,2026-03-17,601.0,2.1,2.14,2.12,2.16,2234.0,219.0,593.719970703125,0.0027397260273972,0.9878868064943843,-0.012187156123243103,0.05234239225902079,0.002706539195874966
QQQ,2026-03-17,602.0,1.76,1.81,1.785,1.84,3167.0,418.0,593.719970703125,0.0027397260273972,0.9862457985101745,-0.013849666896856473,0.05234239225902079,0.0027020432835894595
QQQ,2026-03-17,603.0,1.48,1.51,1.495,1.49,3647.0,433.0,593.719970703125,0.0027397260273972,0.9846102333385157,-0.015509418315220963,0.05234239225902079,0.002697562283119162
QQQ,2026-03-17,604.0,1.21,1.25,1.23,1.26,7465.0,4297.0,593.719970703125,0.0027397260273972,0.9829800839455712,-0.017166419522850383,0.05234239225902079,0.002693096120398766
QQQ,2026-03-17,605.0,0.98,1.02,1.0,1.02,5185.0,1374.0,593.719970703125,0.0027397260273972,0.9813553234762397,-0.018820679618876953,0.05234239225902079,0.0026886447218526523
QQQ,2026-03-17,606.0,0.8,0.82,0.81,0.82,824.0,278.0,593.719970703125,0.0027397260273972,0.9797359252526815,-0.02047220765734996,0.05234239225902079,0.002684208014390849
QQQ,2026-03-17,607.0,0.63,0.65,0.64,0.67,3813.0,317.0,593.719970703125,0.0027397260273972,0.9781218627728583,-0.02212101264753378,0.05234239225902079,0.002679785925405032
QQQ,2026-03-17,608.0,0.49,0.51,0.5,0.52,2587.0,498.0,593.719970703125,0.0027397260273972,0.9765131097090872,-0.023767103554202435,0.05234239225902079,0.0026753783827645635
QQQ,2026-03-17,609.0,0.38,0.4,0.39,0.4,3018.0,748.0,593.719970703125,0.0027397260273972,0.9749096399066092,-0.02541048929793253,0.05234239225902079,0.002670985314812569
QQQ,2026-03-17,610.0,0.28,0.3,0.29,0.3,5343.0,2696.0,593.719970703125,0.0027397260273972,0.9733114273821721,-0.02705117875539241,0.05234239225902079,0.002666606650362057
QQQ,2026-03-17,611.0,0.21,0.23,0.22,0.24,2242.0,417.0,593.719970703125,0.0027397260273972,0.9717184463226268,-0.028689180759630818,0.05234239225902079,0.0026622423186920697
QQQ,2026-03-17,612.0,0.15,0.17,0.16,0.18,2940.0,457.0,593.719970703125,0.0027397260273972,0.9701306710835376,-0.03032450410036158,0.05234239225902079,0.00265789224954388
QQQ,2026-03-17,613.0,0.11,0.13,0.12,0.12,2230.0,380.0,593.719970703125,0.0027397260273972,0.9685480761878059,-0.03195715752424683,0.05234239225902079,0.002653556373117218
QQQ,2026-03-17,614.0,0.08,0.1,0.09,0.1,1335.0,714.0,593.719970703125,0.0027397260273972,0.9669706363243078,-0.033587149735177964,0.05234239225902079,0.0026492346200665384
QQQ,2026-03-17,615.0,0.05,0.08,0.065,0.07,3036.0,939.0,593.719970703125,0.0027397260273972,0.9653983263465448,-0.0352144893945533,0.05234239225902079,0.0026449269214973248
QQQ,2026-03-17,616.0,0.04,0.06,0.05,0.06,846.0,788.0,593.719970703125,0.0027397260273972,0.9638311212713068,-0.03683918512155531,0.05234239225902079,0.0026406332089624262
QQQ,2026-03-17,619.0,0.02,0.03,0.025,0.04,251.0,458.0,593.719970703125,0.0027397260273972,0.9591598880502827,-0.04169749427263156,0.05234239225902079,0.002627835309726744
QQQ,2026-03-18,535.0,56.4,60.22,58.31,73.5,1.0,0.0,593.719970703125,0.0054794520547945,1.1097569545852803,0.10414103151595794,0.07402332101976039,0.006080860025124801
QQQ,2026-03-18,550.0,41.58,45.4,43.489999999999995,51.4,1.0,2.0,593.719970703125,0.0054794520547945,1.0794908558238636,0.0764895001854479,0.07402332101976039,0.005915018388075942
QQQ,2026-03-18,565.0,27.53,30.54,29.035,29.37,27.0,55.0,593.719970703125,0.0054794520547945,1.0508318065542035,0.04958204726552353,0.07402332101976039,0.005757982501666847
QQQ,2026-03-18,570.0,23.51,26.14,24.825000000000003,25.04,7.0,22.0,593.719970703125,0.0054794520547945,1.041613983689693,0.040771417583368635,0.07402332101976039,0.0057074738832311725
QQQ,2026-03-18,575.0,18.57,21.88,20.225,20.55,30.0,73.0,593.719970703125,0.0054794520547945,1.0325564707880435,0.03203773761461407,0.07402332101976039,0.005657843675550902
QQQ,2026-03-18,580.0,14.37,18.15,16.259999999999998,16.58,3.0,41.0,593.719970703125,0.0054794520547945,1.0236551219019396,0.02337967487149948,0.07402332101976039,0.0056090691611064974
QQQ,2026-03-18,584.0,13.18,13.28,13.23,13.55,16.0,52.0,593.719970703125,0.0054794520547945,1.0166437854505566,0.01650679558373751,0.07402332101976039,0.005570650879181111
QQQ,2026-03-18,585.0,12.47,12.57,12.52,12.91,53.0,39.0,593.719970703125,0.0054794520547945,1.0149059328258547,0.014795931180108052,0.07402332101976039,0.0055611283990457585
QQQ,2026-03-18,590.0,9.15,9.23,9.19,9.57,216.0,83.0,593.719970703125,0.0054794520547945,1.0063050350900424,0.006285241512199443,0.07402332101976039,0.005514000192274184
QQQ,2026-03-18,593.0,7.35,7.43,7.39,7.44,391.0,29.0,593.719970703125,0.0054794520547945,1.001214115856872,0.0012133794142391498,0.07402332101976039,0.005486104744421195
QQQ,2026-03-18,594.0,6.79,6.86,6.825,6.9,772.0,27.0,593.719970703125,0.0054794520547945,0.9995285702072811,-0.0004715409506804123,0.07402332101976039,0.005476868877848095
QQQ,2026-03-18,595.0,6.24,6.32,6.28,6.27,994.0,450.0,593.719970703125,0.0054794520547945,0.9978486902573529,-0.0021536271336652837,0.07402332101976039,0.005467664056204653
QQQ,2026-03-18,596.0,5.72,5.79,5.755,5.75,589.0,59.0,593.719970703125,0.0054794520547945,0.9961744474884647,-0.003832888653385275,0.07402332101976039,0.0054584901232244435
QQQ,2026-03-18,597.0,5.21,5.28,5.245,5.47,1694.0,71.0,593.719970703125,0.0054794520547945,0.9945058135730737,-0.0055093349806376105,0.07402332101976039,0.005449346923688054
QQQ,2026-03-18,598.0,4.72,4.79,4.755,4.76,1017.0,170.0,593.719970703125,0.0054794520547945,0.9928427603731187,-0.0071829755386672535,0.07402332101976039,0.005440234303414329
QQQ,2026-03-18,599.0,4.26,4.33,4.295,4.32,500.0,309.0,593.719970703125,0.0054794520547945,0.9911852599384391,-0.008853819703484806,0.07402332101976039,0.0054311521092517
QQQ,2026-03-18,600.0,3.82,3.88,3.85,3.87,2858.0,853.0,593.719970703125,0.0054794520547945,0.9895332845052084,-0.010521876804181795,0.07402332101976039,0.005422100189069614
QQQ,2026-03-18,601.0,3.4,3.46,3.4299999999999997,3.45,1226.0,248.0,593.719970703125,0.0054794520547945,0.9878868064943843,-0.012187156123243103,0.07402332101976039,0.005413078391750031
QQQ,2026-03-18,602.0,3.01,3.06,3.035,3.26,984.0,210.0,593.719970703125,0.0054794520547945,0.9862457985101745,-0.013849666896856473,0.07402332101976039,0.005404086567179018
QQQ,2026-03-18,603.0,2.64,2.69,2.665,2.75,792.0,433.0,593.719970703125,0.0054794520547945,0.9846102333385157,-0.015509418315220963,0.07402332101976039,0.005395124566238422
QQQ,2026-03-18,604.0,2.3,2.35,2.325,2.35,538.0,92.0,593.719970703125,0.0054794520547945,0.9829800839455712,-0.017166419522850383,0.07402332101976039,0.00538619224079763
QQQ,2026-03-18,605.0,2.0,2.03,2.0149999999999997,2.01,2982.0,470.0,593.719970703125,0.0054794520547945,0.9813553234762397,-0.018820679618876953,0.07402332101976039,0.005377289443705403
QQQ,2026-03-18,606.0,1.69,1.74,1.715,1.76,313.0,371.0,593.719970703125,0.0054794520547945,0.9797359252526815,-0.02047220765734996,0.07402332101976039,0.005368416028781796
QQQ,2026-03-18,607.0,1.43,1.47,1.45,1.48,733.0,722.0,593.719970703125,0.0054794520547945,0.9781218627728583,-0.02212101264753378,0.07402332101976039,0.005359571850810162
QQQ,2026-03-18,608.0,1.19,1.24,1.215,1.22,577.0,363.0,593.719970703125,0.0054794520547945,0.9765131097090872,-0.023767103554202435,0.07402332101976039,0.005350756765529225
QQQ,2026-03-18,609.0,0.98,1.02,1.0,1.1,613.0,189.0,593.719970703125,0.0054794520547945,0.9749096399066092,-0.02541048929793253,0.07402332101976039,0.005341970629625235
QQQ,2026-03-18,610.0,0.81,0.84,0.825,0.89,1867.0,1140.0,593.719970703125,0.0054794520547945,0.9733114273821721,-0.02705117875539241,0.07402332101976039,0.005333213300724211
QQQ,2026-03-18,611.0,0.65,0.68,0.665,0.68,754.0,638.0,593.719970703125,0.0054794520547945,0.9717184463226268,-0.028689180759630818,0.07402332101976039,0.0053244846373842365
QQQ,2026-03-18,612.0,0.51,0.54,0.525,0.52,398.0,482.0,593.719970703125,0.0054794520547945,0.9701306710835376,-0.03032450410036158,0.07402332101976039,0.005315784499087857
QQQ,2026-03-18,613.0,0.39,0.43,0.41,0.4,690.0,400.0,593.719970703125,0.0054794520547945,0.9685480761878059,-0.03195715752424683,0.07402332101976039,0.005307112746234533
QQQ,2026-03-18,614.0,0.3,0.33,0.315,0.33,389.0,249.0,593.719970703125,0.0054794520547945,0.9669706363243078,-0.033587149735177964,0.07402332101976039,0.005298469240133173
QQQ,2026-03-18,615.0,0.23,0.26,0.245,0.25,1224.0,2878.0,593.719970703125,0.0054794520547945,0.9653983263465448,-0.0352144893945533,0.07402332101976039,0.005289853842994746
QQQ,2026-03-18,616.0,0.17,0.19,0.18,0.21,726.0,269.0,593.719970703125,0.0054794520547945,0.9638311212713068,-0.03683918512155531,0.07402332101976039,0.005281266417924949
QQQ,2026-03-18,617.0,0.12,0.15,0.135,0.14,819.0,714.0,593.719970703125,0.0054794520547945,0.9622689962773501,-0.0384612454934233,0.07402332101976039,0.005272706828916967
QQQ,2026-03-18,618.0,0.1,0.11,0.105,0.11,625.0,596.0,593.719970703125,0.0054794520547945,0.9607119267040858,-0.04008067904572623,0.07402332101976039,0.005264174940844286
QQQ,2026-03-18,619.0,0.06,0.09,0.075,0.08,504.0,593.0,593.719970703125,0.0054794520547945,0.9591598880502827,-0.04169749427263156,0.07402332101976039,0.005255670619453584
QQQ,2026-03-18,620.0,0.06,0.07,0.065,0.07,764.0,1469.0,593.719970703125,0.0054794520547945,0.9576128559727822,-0.04331169962717275,0.07402332101976039,0.005247193731357691
QQQ,2026-03-18,622.0,0.03,0.04,0.035,0.04,383.0,866.0,593.719970703125,0.0054794520547945,0.9545337149567926,-0.046532314327214906,0.07402332101976039,0.005230321725790625
QQQ,2026-03-18,624.0,0.02,0.03,0.025,0.03,379.0,411.0,593.719970703125,0.0054794520547945,0.9514743120242388,-0.049742589957463106,0.07402332101976039,0.005213557874105398
QQQ,2026-03-19,570.0,23.75,26.91,25.33,38.16,2.0,35.0,593.719970703125,0.0082191780821917,1.041613983689693,0.040771417583368635,0.09065968278232447,0.008561210824846708
QQQ,2026-03-19,575.0,20.27,22.74,21.505,21.7,18.0,53.0,593.719970703125,0.0082191780821917,1.0325564707880435,0.03203773761461407,0.09065968278232447,0.008486765513326302
QQQ,2026-03-19,580.0,15.32,19.12,17.22,18.7,4.0,23.0,593.719970703125,0.0082191780821917,1.0236551219019396,0.02337967487149948,0.09065968278232447,0.008413603741659696
QQQ,2026-03-19,588.0,11.49,11.58,11.535,12.97,11.0,26.0,593.719970703125,0.0082191780821917,1.0097278413318453,0.009680830513337702,0.09065968278232447,0.008299132942453442
QQQ,2026-03-19,590.0,10.22,10.3,10.260000000000002,10.82,244.0,102.0,593.719970703125,0.0082191780821917,1.0063050350900424,0.006285241512199443,0.09065968278232447,0.008271000288411226
QQQ,2026-03-19,593.0,8.42,8.5,8.46,8.79,457.0,34.0,593.719970703125,0.0082191780821917,1.001214115856872,0.0012133794142391498,0.09065968278232447,0.008229157116631743
QQQ,2026-03-19,594.0,7.85,7.93,7.89,8.13,332.0,21.0,593.719970703125,0.0082191780821917,0.9995285702072811,-0.0004715409506804123,0.09065968278232447,0.008215303316772093
QQQ,2026-03-19,595.0,7.29,7.37,7.33,7.48,689.0,209.0,593.719970703125,0.0082191780821917,0.9978486902573529,-0.0021536271336652837,0.09065968278232447,0.00820149608430693
QQQ,2026-03-19,596.0,6.76,6.84,6.8,7.01,201.0,25.0,593.719970703125,0.0082191780821917,0.9961744474884647,-0.003832888653385275,0.09065968278232447,0.008187735184836616
QQQ,2026-03-19,597.0,6.24,6.32,6.28,6.36,193.0,66.0,593.719970703125,0.0082191780821917,0.9945058135730737,-0.0055093349806376105,0.09065968278232447,0.008174020385532032
QQQ,2026-03-19,598.0,5.74,5.82,5.78,5.93,523.0,382.0,593.719970703125,0.0082191780821917,0.9928427603731187,-0.0071829755386672535,0.09065968278232447,0.008160351455121444
QQQ,2026-03-19,599.0,5.26,5.33,5.295,5.33,328.0,676.0,593.719970703125,0.0082191780821917,0.9911852599384391,-0.008853819703484806,0.09065968278232447,0.008146728163877502
QQQ,2026-03-19,600.0,4.8,4.87,4.835,4.83,951.0,299.0,593.719970703125,0.0082191780821917,0.9895332845052084,-0.010521876804181795,0.09065968278232447,0.008133150283604373
QQQ,2026-03-19,601.0,4.36,4.42,4.390000000000001,4.5,407.0,159.0,593.719970703125,0.0082191780821917,0.9878868064943843,-0.012187156123243103,0.09065968278232447,0.008119617587624996
QQQ,2026-03-19,602.0,3.94,4.0,3.97,4.15,172.0,452.0,593.719970703125,0.0082191780821917,0.9862457985101745,-0.013849666896856473,0.09065968278232447,0.008106129850768478
QQQ,2026-03-19,603.0,3.53,3.6,3.565,3.62,244.0,318.0,593.719970703125,0.0082191780821917,0.9846102333385157,-0.015509418315220963,0.09065968278232447,0.008092686849357584
QQQ,2026-03-19,604.0,3.16,3.21,3.185,3.24,277.0,241.0,593.719970703125,0.0082191780821917,0.9829800839455712,-0.017166419522850383,0.09065968278232447,0.008079288361196396
QQQ,2026-03-19,605.0,2.8,2.86,2.83,2.87,1397.0,529.0,593.719970703125,0.0082191780821917,0.9813553234762397,-0.018820679618876953,0.09065968278232447,0.008065934165558055
QQQ,2026-03-19,606.0,2.46,2.52,2.49,2.53,173.0,160.0,593.719970703125,0.0082191780821917,0.9797359252526815,-0.02047220765734996,0.09065968278232447,0.008052624043172646
QQQ,2026-03-19,607.0,2.15,2.21,2.1799999999999997,2.25,327.0,191.0,593.719970703125,0.0082191780821917,0.9781218627728583,-0.02212101264753378,0.09065968278232447,0.008039357776215195
QQQ,2026-03-19,608.0,1.87,1.92,1.895,1.89,379.0,182.0,593.719970703125,0.0082191780821917,0.9765131097090872,-0.023767103554202435,0.09065968278232447,0.008026135148293789
QQQ,2026-03-19,609.0,1.6,1.65,1.625,1.83,113.0,320.0,593.719970703125,0.0082191780821917,0.9749096399066092,-0.02541048929793253,0.09065968278232447,0.008012955944437804
QQQ,2026-03-19,610.0,1.36,1.41,1.385,1.5,1543.0,1382.0,593.719970703125,0.0082191780821917,0.9733114273821721,-0.02705117875539241,0.09065968278232447,0.007999819951086267
QQQ,2026-03-19,611.0,1.14,1.19,1.165,1.34,176.0,197.0,593.719970703125,0.0082191780821917,0.9717184463226268,-0.028689180759630818,0.09065968278232447,0.007986726956076306
QQQ,2026-03-19,612.0,0.95,1.0,0.975,1.05,194.0,333.0,593.719970703125,0.0082191780821917,0.9701306710835376,-0.03032450410036158,0.09065968278232447,0.007973676748631737
