contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiry,dte,spot
SPY260206C00661000,2026-01-02 18:54:08+00:00,661.0,26.65,27.63,30.2,-3.6100006,-11.929943,2.0,2,0.20584900604248046,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00666000,2026-01-02 20:11:16+00:00,666.0,24.88,23.45,26.08,-4.450001,-15.172182,2.0,3,0.19545787460327146,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00668000,2025-12-26 16:52:59+00:00,668.0,23.26,21.82,24.48,-6.6800003,-22.311289,2.0,3,0.1914143359375,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00669000,2025-12-29 20:58:01+00:00,669.0,26.85,21.02,23.69,0.0,0.0,2.0,1,0.18936967864990234,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00670000,2026-01-02 18:07:40+00:00,670.0,20.09,20.23,22.91,-2.0100002,-9.095023,4.0,12,0.18738605590820312,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00674000,2026-01-02 16:59:06+00:00,674.0,16.98,17.16,19.87,-8.790001,-34.109432,2.0,5,0.17954311676025392,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00675000,2026-01-02 19:31:08+00:00,675.0,17.55,17.72,17.95,-0.80000114,-4.359679,14.0,134,0.16291120300292972,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00676000,2026-01-02 17:02:26+00:00,676.0,15.7,15.7,18.4,-5.2799997,-25.166824,2.0,27,0.17563690582275393,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00677000,2026-01-02 16:24:35+00:00,677.0,15.85,15.17,17.59,-2.5100002,-13.671024,5.0,7,0.17258517852783206,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00679000,2026-01-02 20:45:53+00:00,679.0,14.5,14.88,15.11,-0.77999973,-5.1047106,65.0,8,0.15573964385986327,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00680000,2026-01-02 20:52:02+00:00,680.0,13.83,14.22,14.38,-0.6300001,-4.3568473,899.0,23,0.15338981384277345,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00681000,2026-01-02 20:59:53+00:00,681.0,13.6,13.6,13.73,0.11000061,0.81542337,391.0,9,0.1518639501953125,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00683000,2026-01-02 21:14:48+00:00,683.0,12.33,12.31,12.4,0.17000008,1.398027,342.0,121,0.1480492910766602,True,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00684000,2026-01-02 21:14:30+00:00,684.0,11.7,11.7,11.74,-0.77999973,-6.249998,490.0,31,0.14595885787963864,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00685000,2026-01-02 21:13:49+00:00,685.0,11.07,11.09,11.13,0.03999996,0.362647,1904.0,318,0.14432618377685547,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00686000,2026-01-02 21:06:48+00:00,686.0,10.49,10.49,10.53,0.059999466,0.57525855,196.0,110,0.14264773376464845,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00687000,2026-01-02 21:12:51+00:00,687.0,9.88,9.9,9.95,0.0,0.0,100.0,249,0.14103031829833984,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00688000,2026-01-02 20:53:26+00:00,688.0,9.07,9.34,9.38,-0.3600006,-3.8176098,107.0,143,0.13936712692260744,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00689000,2026-01-02 19:54:34+00:00,689.0,8.84,8.79,8.83,-0.60999966,-6.455023,364.0,172,0.13776497009277344,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00690000,2026-01-02 21:05:36+00:00,690.0,8.26,8.26,8.3,0.030000687,0.36452842,1028.0,482,0.1362391064453125,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00691000,2026-01-02 20:58:48+00:00,691.0,7.44,7.74,7.77,-0.3800001,-4.8593364,12.0,82,0.13449962188720704,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00692000,2026-01-02 18:50:47+00:00,692.0,6.0,7.25,7.29,-1.3200002,-18.03279,98.0,179,0.1332026377868652,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00693000,2026-01-02 18:50:47+00:00,693.0,6.67,6.77,6.81,-0.46000004,-6.4516134,73.0,238,0.13169203277587893,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00694000,2026-01-02 20:25:42+00:00,694.0,6.24,6.31,6.35,-0.64000034,-9.302331,115.0,39,0.130242462310791,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00695000,2026-01-02 21:12:04+00:00,695.0,5.84,5.87,5.91,-0.12999964,-2.1775484,294.0,738,0.1288234091186523,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00696000,2026-01-02 20:58:48+00:00,696.0,5.23,5.45,5.49,-0.34000015,-6.1041317,173.0,170,0.12748064910888673,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00697000,2026-01-02 21:02:02+00:00,697.0,5.1,5.06,5.1,-0.1800003,-3.4090967,185.0,149,0.12629047546386718,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00698000,2026-01-02 20:58:48+00:00,698.0,4.47,4.68,4.72,-0.2800002,-5.8947415,409.0,43,0.12500875,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00699000,2026-01-02 21:13:41+00:00,699.0,4.29,4.33,4.36,-0.61000013,-12.448982,144.0,137,0.12378805908203125,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00700000,2026-01-02 21:08:35+00:00,700.0,4.0,3.99,4.02,-0.11000013,-2.6764023,841.0,720,0.12262840270996095,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00701000,2026-01-02 20:58:48+00:00,701.0,3.48,3.67,3.7,-0.31999993,-8.421051,271.0,23,0.12149926361083985,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00702000,2026-01-02 21:02:02+00:00,702.0,3.38,3.37,3.4,-0.07999992,-2.3121364,225.0,210,0.12043115905761718,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00704000,2026-01-02 21:13:41+00:00,704.0,2.82,2.82,2.85,-0.48000002,-14.545456,163.0,409,0.11835598449707031,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00705000,2026-01-02 21:14:45+00:00,705.0,2.56,2.58,2.6,-0.13000011,-4.832718,626.0,1002,0.11737943176269532,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00706000,2026-01-02 21:01:41+00:00,706.0,2.35,2.35,2.37,-0.13000011,-5.24194,437.0,919,0.11646391357421876,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00707000,2026-01-02 20:58:48+00:00,707.0,2.02,2.14,2.16,-0.49,-19.521914,431.0,613,0.11567046447753906,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00708000,2026-01-02 20:56:39+00:00,708.0,1.87,1.94,1.97,-0.17999995,-8.780485,70.0,715,0.11502960174560548,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00709000,2026-01-02 17:32:05+00:00,709.0,1.75,1.76,1.78,-0.3599999,-17.061607,39.0,478,0.1141140835571289,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00710000,2026-01-02 20:43:43+00:00,710.0,1.51,1.59,1.62,-0.28999996,-16.11111,195.0,482,0.11356477264404297,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00711000,2026-01-02 17:23:43+00:00,711.0,1.37,1.44,1.46,-0.7399999,-35.071087,10.0,733,0.11274080627441406,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00712000,2026-01-02 20:26:59+00:00,712.0,1.29,1.3,1.32,-0.1500001,-10.416673,320.0,722,0.11219149536132811,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00713000,2026-01-02 18:57:26+00:00,713.0,0.93,1.17,1.19,-0.34999996,-27.343746,414.0,317,0.11158114990234375,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00714000,2026-01-02 21:11:10+00:00,714.0,1.06,1.06,1.07,-0.2700001,-20.30076,293.0,606,0.11097080444335936,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00715000,2026-01-02 21:14:45+00:00,715.0,0.95,0.95,0.97,-0.120000064,-11.214959,203.0,1165,0.11066563171386719,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00716000,2026-01-02 18:11:20+00:00,716.0,0.74,0.85,0.87,-0.29999995,-28.846151,22.0,518,0.11017735534667968,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00717000,2026-01-02 19:29:23+00:00,717.0,0.74,0.77,0.78,-0.120000005,-13.953489,8.0,508,0.10968907897949219,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00718000,2026-01-02 18:14:34+00:00,718.0,0.72,0.69,0.7,-0.06999999,-8.860759,552.0,1795,0.10932287170410156,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00719000,2026-01-02 16:36:34+00:00,719.0,0.59,0.62,0.63,-0.120000005,-16.90141,25.0,323,0.10901769897460936,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00720000,2026-01-02 21:10:44+00:00,720.0,0.56,0.56,0.57,-0.089999974,-13.84615,160.0,2023,0.10895666442871094,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00725000,2026-01-02 20:48:17+00:00,725.0,0.31,0.33,0.34,-0.099999994,-24.390244,163.0,808,0.10865149169921876,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00730000,2026-01-02 20:07:23+00:00,730.0,0.2,0.2,0.22,-0.11999999,-37.499996,111.0,345,0.11036045898437499,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00735000,2026-01-02 21:11:10+00:00,735.0,0.13,0.13,0.15,-0.13,-50.0,12.0,394,0.11304597900390626,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00740000,2026-01-02 21:13:19+00:00,740.0,0.11,0.1,0.11,-0.060000002,-35.294117,34.0,175,0.1167080517578125,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00745000,2026-01-02 18:51:52+00:00,745.0,0.08,0.08,0.09,-0.07000001,-46.66667,4.0,54,0.12207909179687501,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00750000,2026-01-02 14:33:04+00:00,750.0,0.09,0.06,0.07,-0.029999994,-24.999996,8.0,232,0.12622944091796873,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00755000,2025-12-31 17:29:43+00:00,755.0,0.1,0.05,0.06,0.0,0.0,15.0,26,0.131844619140625,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00760000,2026-01-02 14:40:10+00:00,760.0,0.07,0.05,0.06,-0.009999998,-12.499998,7.0,16,0.13916876464843753,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00765000,2025-12-26 14:42:37+00:00,765.0,0.12,0.04,0.05,0.0,0.0,10.0,10,0.143563251953125,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00770000,2026-01-02 20:44:57+00:00,770.0,0.04,0.04,0.05,-0.02,-33.333336,27.0,115,0.15137567382812503,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00775000,2025-12-26 17:54:38+00:00,775.0,0.08,0.03,0.04,0.0,0.0,40.0,40,0.15430533203125002,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00780000,2025-12-30 17:48:55+00:00,780.0,0.05,0.03,0.04,0.0,0.0,4.0,6,0.16162947753906248,False,REGULAR,USD,2026-02-06,33,683.1699829101562
SPY260206C00800000,2025-12-26 20:36:46+00:00,800.0,0.04,0.02,0.03,0.0,0.0,1.0,1,0.18360191406249998,False,REGULAR,USD,2026-02-06,33,683.1699829101562
